IP Range,Country,Region,City,Postal Code
52.105.159.0/24,NO,,STAVANGER,
52.108.177.0/24,NO,,STAVANGER,
52.108.198.0/24,NO,,STAVANGER,
52.109.144.0/23,NO,,STAVANGER,
52.111.198.0/24,NO,,STAVANGER,
52.114.238.0/24,NO,,STAVANGER,
52.123.243.96/28,NO,,STAVANGER,
52.253.167.0/24,NO,,STAVANGER,
104.47.18.0/26,NO,,STAVANGER,
104.47.30.0/26,NO,,STAVANGER,
157.56.238.224/27,NO,,STAVANGER,
2603:1020:f00::/40,NO,,STAVANGER,
2603:1026:c00:18::/62,NO,,STAVANGER,
2603:1026:c00:c018::/62,NO,,STAVANGER,
2603:1026:c10::/48,NO,,STAVANGER,
2603:1026:1e00::/40,NO,,STAVANGER,
2603:1026:2409::/48,NO,,STAVANGER,
2603:1026:2500:10::/62,NO,,STAVANGER,
2603:1026:3000:80::/59,NO,,STAVANGER,
2603:1027:0:720::/60,NO,,STAVANGER,
2603:1027:1:80::/59,NO,,STAVANGER,
2603:1062:0:6d::/64,NO,,STAVANGER,
2a01:111:f402:f01c::/64,NO,,STAVANGER,
2a01:111:f402:f0bc::/64,NO,,STAVANGER,
2a01:111:f403:1::/64,NO,,STAVANGER,
2a01:111:f403:7002::/64,NO,,STAVANGER,
13.104.182.176/28,SE,,STOCKHOLM,
94.245.64.16/28,SE,,STOCKHOLM,
94.245.78.0/23,SE,,STOCKHOLM,
104.44.80.8/30,SE,,STOCKHOLM,
104.44.80.16/30,SE,,STOCKHOLM,
104.44.80.24/30,SE,,STOCKHOLM,
104.44.222.64/26,SE,,STOCKHOLM,
147.243.70.128/27,SE,,STOCKHOLM,
147.243.70.224/27,SE,,STOCKHOLM,
147.243.71.0/27,SE,,STOCKHOLM,
147.243.81.32/27,SE,,STOCKHOLM,
147.243.141.0/25,SE,,STOCKHOLM,
207.46.219.176/30,SE,,STOCKHOLM,
2603:1029:606::/48,SE,,STOCKHOLM,
2a01:111:2023::/64,SE,,STOCKHOLM,
13.70.64.0/18,AU,,SYDNEY,
13.72.224.0/19,AU,,SYDNEY,
13.73.192.0/20,AU,,SYDNEY,
13.75.128.0/17,AU,,SYDNEY,
13.104.97.100/30,AU,,SYDNEY,
13.104.183.80/28,AU,,SYDNEY,
13.104.211.128/26,AU,,SYDNEY,
13.104.234.0/23,AU,,SYDNEY,
13.104.244.0/23,AU,,SYDNEY,
13.105.16.192/26,AU,,SYDNEY,
13.105.20.128/26,AU,,SYDNEY,
13.105.52.192/26,AU,,SYDNEY,
13.105.53.128/26,AU,,SYDNEY,
13.106.60.0/23,AU,,SYDNEY,
13.106.122.0/23,AU,,SYDNEY,
13.106.176.0/23,AU,,SYDNEY,
13.106.202.0/23,AU,,SYDNEY,
13.107.185.196/30,AU,,SYDNEY,
13.107.185.200/29,AU,,SYDNEY,
20.37.192.0/19,AU,,SYDNEY,
20.38.112.0/23,AU,,SYDNEY,
20.40.64.0/20,AU,,SYDNEY,
20.40.80.0/21,AU,,SYDNEY,
20.40.120.0/21,AU,,SYDNEY,
20.40.176.0/20,AU,,SYDNEY,
20.42.192.0/19,AU,,SYDNEY,
20.43.96.0/20,AU,,SYDNEY,
20.47.37.0/24,AU,,SYDNEY,
20.47.122.0/23,AU,,SYDNEY,
20.53.32.0/28,AU,,SYDNEY,
20.53.40.0/21,AU,,SYDNEY,
20.53.64.0/18,AU,,SYDNEY,
20.53.128.0/17,AU,,SYDNEY,
20.58.128.0/18,AU,,SYDNEY,
20.60.72.0/22,AU,,SYDNEY,
20.60.182.0/23,AU,,SYDNEY,
20.70.128.0/17,AU,,SYDNEY,
20.92.64.0/18,AU,,SYDNEY,
20.92.128.0/17,AU,,SYDNEY,
20.135.120.0/21,AU,,SYDNEY,
20.150.66.0/24,AU,,SYDNEY,
20.150.92.0/24,AU,,SYDNEY,
20.150.117.0/24,AU,,SYDNEY,
20.157.44.0/24,AU,,SYDNEY,
20.157.107.0/24,AU,,SYDNEY,
20.188.128.0/17,AU,,SYDNEY,
20.190.142.0/25,AU,,SYDNEY,
20.190.167.0/24,AU,,SYDNEY,
20.191.192.0/18,AU,,SYDNEY,
20.193.0.0/18,AU,,SYDNEY,
20.193.64.0/19,AU,,SYDNEY,
23.101.208.0/20,AU,,SYDNEY,
23.103.142.48/28,AU,,SYDNEY,
40.66.8.0/23,AU,,SYDNEY,
40.66.12.0/23,AU,,SYDNEY,
40.66.64.200/29,AU,,SYDNEY,
40.79.160.0/20,AU,,SYDNEY,
40.79.211.0/24,AU,,SYDNEY,
40.82.32.0/22,AU,,SYDNEY,
40.82.192.0/19,AU,,SYDNEY,
40.87.208.0/22,AU,,SYDNEY,
40.90.18.0/28,AU,,SYDNEY,
40.90.30.0/25,AU,,SYDNEY,
40.90.130.80/28,AU,,SYDNEY,
40.90.130.208/28,AU,,SYDNEY,
40.90.140.32/27,AU,,SYDNEY,
40.90.142.160/27,AU,,SYDNEY,
40.90.147.64/27,AU,,SYDNEY,
40.90.150.0/27,AU,,SYDNEY,
40.92.62.0/24,AU,,SYDNEY,
40.92.248.0/24,AU,,SYDNEY,
40.94.225.0/25,AU,,SYDNEY,
40.95.63.0/24,AU,,SYDNEY,
40.95.248.0/24,AU,,SYDNEY,
40.96.9.176/28,AU,,SYDNEY,
40.96.56.0/28,AU,,SYDNEY,
40.100.144.0/23,AU,,SYDNEY,
40.100.146.0/24,AU,,SYDNEY,
40.100.147.0/25,AU,,SYDNEY,
40.107.107.0/24,AU,,SYDNEY,
40.107.137.0/24,AU,,SYDNEY,
40.108.159.0/24,AU,,SYDNEY,
40.108.197.0/24,AU,,SYDNEY,
40.108.221.0/24,AU,,SYDNEY,
40.108.249.0/24,AU,,SYDNEY,
40.112.37.128/26,AU,,SYDNEY,
40.126.14.0/25,AU,,SYDNEY,
40.126.39.0/24,AU,,SYDNEY,
40.126.224.0/19,AU,,SYDNEY,
52.98.0.0/28,AU,,SYDNEY,
52.98.0.16/29,AU,,SYDNEY,
52.98.0.32/27,AU,,SYDNEY,
52.98.0.128/25,AU,,SYDNEY,
52.98.1.0/24,AU,,SYDNEY,
52.98.2.0/24,AU,,SYDNEY,
52.98.4.128/25,AU,,SYDNEY,
52.98.5.0/25,AU,,SYDNEY,
52.98.5.184/29,AU,,SYDNEY,
52.98.5.224/27,AU,,SYDNEY,
52.98.6.128/25,AU,,SYDNEY,
52.98.7.0/24,AU,,SYDNEY,
52.98.8.0/26,AU,,SYDNEY,
52.98.8.64/28,AU,,SYDNEY,
52.98.9.160/28,AU,,SYDNEY,
52.98.11.0/24,AU,,SYDNEY,
52.98.12.0/25,AU,,SYDNEY,
52.98.13.16/28,AU,,SYDNEY,
52.98.13.32/27,AU,,SYDNEY,
52.98.13.64/26,AU,,SYDNEY,
52.98.13.128/25,AU,,SYDNEY,
52.98.14.56/29,AU,,SYDNEY,
52.98.14.128/26,AU,,SYDNEY,
52.98.15.0/29,AU,,SYDNEY,
52.98.15.192/26,AU,,SYDNEY,
52.98.128.0/27,AU,,SYDNEY,
52.98.128.64/26,AU,,SYDNEY,
52.98.128.128/27,AU,,SYDNEY,
52.98.128.176/28,AU,,SYDNEY,
52.98.129.0/25,AU,,SYDNEY,
52.98.129.128/28,AU,,SYDNEY,
52.98.129.160/27,AU,,SYDNEY,
52.98.130.0/25,AU,,SYDNEY,
52.98.130.240/28,AU,,SYDNEY,
52.98.131.128/26,AU,,SYDNEY,
52.98.132.16/28,AU,,SYDNEY,
52.98.132.32/27,AU,,SYDNEY,
52.98.132.64/26,AU,,SYDNEY,
52.98.132.128/25,AU,,SYDNEY,
52.98.133.96/28,AU,,SYDNEY,
52.98.133.192/26,AU,,SYDNEY,
52.98.134.64/26,AU,,SYDNEY,
52.98.134.128/28,AU,,SYDNEY,
52.98.136.32/27,AU,,SYDNEY,
52.98.136.64/27,AU,,SYDNEY,
52.98.136.128/25,AU,,SYDNEY,
52.98.137.0/25,AU,,SYDNEY,
52.98.138.0/25,AU,,SYDNEY,
52.98.138.128/26,AU,,SYDNEY,
52.98.138.224/28,AU,,SYDNEY,
52.98.139.0/25,AU,,SYDNEY,
52.98.140.0/27,AU,,SYDNEY,
52.98.140.48/28,AU,,SYDNEY,
52.98.140.112/28,AU,,SYDNEY,
52.98.140.128/25,AU,,SYDNEY,
52.98.141.0/26,AU,,SYDNEY,
52.98.141.128/25,AU,,SYDNEY,
52.100.186.0/24,AU,,SYDNEY,
52.100.199.0/24,AU,,SYDNEY,
52.102.0.16/29,AU,,SYDNEY,
52.102.0.240/29,AU,,SYDNEY,
52.102.4.240/28,AU,,SYDNEY,
52.105.205.0/24,AU,,SYDNEY,
52.105.206.0/24,AU,,SYDNEY,
52.105.210.0/24,AU,,SYDNEY,
52.105.224.0/24,AU,,SYDNEY,
52.105.235.0/24,AU,,SYDNEY,
52.105.239.0/24,AU,,SYDNEY,
52.108.40.0/23,AU,,SYDNEY,
52.108.83.0/24,AU,,SYDNEY,
52.109.112.0/22,AU,,SYDNEY,
52.111.224.0/24,AU,,SYDNEY,
52.113.5.128/25,AU,,SYDNEY,
52.113.35.0/25,AU,,SYDNEY,
52.113.66.192/26,AU,,SYDNEY,
52.113.81.36/30,AU,,SYDNEY,
52.113.81.128/26,AU,,SYDNEY,
52.113.88.0/22,AU,,SYDNEY,
52.113.103.0/24,AU,,SYDNEY,
52.114.16.0/22,AU,,SYDNEY,
52.114.58.0/23,AU,,SYDNEY,
52.114.192.0/23,AU,,SYDNEY,
52.115.98.0/24,AU,,SYDNEY,
52.120.158.0/23,AU,,SYDNEY,
52.121.108.0/22,AU,,SYDNEY,
52.123.252.192/26,AU,,SYDNEY,
52.143.199.0/24,AU,,SYDNEY,
52.143.200.0/23,AU,,SYDNEY,
52.147.0.0/19,AU,,SYDNEY,
52.156.160.0/19,AU,,SYDNEY,
52.187.192.0/18,AU,,SYDNEY,
52.232.136.0/21,AU,,SYDNEY,
52.232.154.0/24,AU,,SYDNEY,
52.237.192.0/18,AU,,SYDNEY,
52.239.130.0/23,AU,,SYDNEY,
52.239.226.0/24,AU,,SYDNEY,
52.245.16.0/22,AU,,SYDNEY,
70.37.149.0/24,AU,,SYDNEY,
104.44.90.64/26,AU,,SYDNEY,
104.44.93.96/27,AU,,SYDNEY,
104.44.95.48/28,AU,,SYDNEY,
104.44.193.224/27,AU,,SYDNEY,
104.44.210.112/28,AU,,SYDNEY,
104.44.222.192/26,AU,,SYDNEY,
104.46.29.0/24,AU,,SYDNEY,
104.46.30.0/23,AU,,SYDNEY,
104.47.71.128/26,AU,,SYDNEY,
104.47.117.0/24,AU,,SYDNEY,
104.146.166.0/23,AU,,SYDNEY,
104.209.80.0/20,AU,,SYDNEY,
104.210.64.0/18,AU,,SYDNEY,
132.245.162.248/29,AU,,SYDNEY,
132.245.163.0/25,AU,,SYDNEY,
132.245.163.128/28,AU,,SYDNEY,
132.245.164.64/28,AU,,SYDNEY,
147.243.3.96/27,AU,,SYDNEY,
147.243.3.224/27,AU,,SYDNEY,
147.243.4.0/26,AU,,SYDNEY,
147.243.4.64/27,AU,,SYDNEY,
147.243.13.96/27,AU,,SYDNEY,
147.243.13.128/26,AU,,SYDNEY,
147.243.201.0/25,AU,,SYDNEY,
157.56.210.208/29,AU,,SYDNEY,
157.56.211.32/29,AU,,SYDNEY,
191.238.66.0/23,AU,,SYDNEY,
191.239.64.0/19,AU,,SYDNEY,
2603:1010::/40,AU,,SYDNEY,
2603:1016::/44,AU,,SYDNEY,
2603:1016:20::/45,AU,,SYDNEY,
2603:1016:28::/47,AU,,SYDNEY,
2603:1016:401::/48,AU,,SYDNEY,
2603:1016:1000::/40,AU,,SYDNEY,
2603:1016:1400:60::/59,AU,,SYDNEY,
2603:1016:2402::/48,AU,,SYDNEY,
2603:1016:2500:c::/62,AU,,SYDNEY,
2603:1017:0:60::/59,AU,,SYDNEY,
2603:1019::/40,AU,,SYDNEY,
2603:1019:100::/48,AU,,SYDNEY,
2603:1047:0:b::/64,AU,,SYDNEY,
2603:1047:0:8b::/64,AU,,SYDNEY,
2603:1047:0:500::/58,AU,,SYDNEY,
2a01:111:2034::/48,AU,,SYDNEY,
2a01:111:2039::/48,AU,,SYDNEY,
2a01:111:f102:d000::/52,AU,,SYDNEY,
2a01:111:f400:5800::/54,AU,,SYDNEY,
2a01:111:f400:6000::/62,AU,,SYDNEY,
2a01:111:f400:6083::/64,AU,,SYDNEY,
2a01:111:f400:7e91::/64,AU,,SYDNEY,
2a01:111:f400:feb5::/64,AU,,SYDNEY,
2a01:111:f400:feda::/64,AU,,SYDNEY,
2a01:111:f400:fee4::/64,AU,,SYDNEY,
2a01:111:f402:5c00::/54,AU,,SYDNEY,
2a01:111:f402:7400::/54,AU,,SYDNEY,
2a01:111:f402:f040::/64,AU,,SYDNEY,
2a01:111:f402:f043::/64,AU,,SYDNEY,
2a01:111:f402:f056::/63,AU,,SYDNEY,
2a01:111:f402:f0d9::/64,AU,,SYDNEY,
2a01:111:f402:f0e8::/64,AU,,SYDNEY,
2a01:111:f403:100e::/64,AU,,SYDNEY,
2a01:111:f403:5018::/64,AU,,SYDNEY,
2a01:111:f403:7005::/64,AU,,SYDNEY,
2a01:111:f403:701b::/64,AU,,SYDNEY,
2a01:111:f403:7060::/63,AU,,SYDNEY,
2a01:111:f403:900c::/64,AU,,SYDNEY,
2a01:111:f403:9015::/64,AU,,SYDNEY,
13.104.182.144/28,TW,,TAIPEI,
13.104.183.128/28,TW,,TAIPEI,
20.201.128.0/24,TW,,TAIPEI,
52.108.136.0/24,TW,,TAIPEI,
52.253.219.0/24,TW,,TAIPEI,
52.253.220.0/23,TW,,TAIPEI,
147.243.6.32/27,TW,,TAIPEI,
147.243.6.128/26,TW,,TAIPEI,
147.243.14.96/27,TW,,TAIPEI,
147.243.130.128/25,TW,,TAIPEI,
147.243.204.0/26,TW,,TAIPEI,
20.201.129.0/24,IL,,TEL AVIV,
20.201.130.0/23,IL,,TEL AVIV,
52.108.121.0/24,IL,,TEL AVIV,
52.109.106.0/23,IL,,TEL AVIV,
52.111.192.0/24,IL,,TEL AVIV,
13.71.128.0/19,JP,,TOKYO,
13.73.0.0/19,JP,,TOKYO,
13.78.0.0/17,JP,,TOKYO,
13.104.0.0/24,JP,,TOKYO,
13.104.97.176/30,JP,,TOKYO,
13.104.149.64/26,JP,,TOKYO,
13.104.150.128/26,JP,,TOKYO,
13.104.182.112/28,JP,,TOKYO,
13.104.182.208/28,JP,,TOKYO,
13.104.221.0/24,JP,,TOKYO,
13.105.2.0/23,JP,,TOKYO,
13.105.18.64/26,JP,,TOKYO,
13.106.6.0/23,JP,,TOKYO,
13.106.170.0/23,JP,,TOKYO,
13.106.188.0/23,JP,,TOKYO,
13.106.246.0/23,JP,,TOKYO,
13.107.185.212/30,JP,,TOKYO,
13.107.185.216/30,JP,,TOKYO,
13.107.194.36/30,JP,,TOKYO,
20.37.96.0/19,JP,,TOKYO,
20.38.116.0/23,JP,,TOKYO,
20.40.88.0/21,JP,,TOKYO,
20.40.96.0/21,JP,,TOKYO,
20.43.64.0/19,JP,,TOKYO,
20.44.128.0/18,JP,,TOKYO,
20.46.112.0/20,JP,,TOKYO,
20.46.160.0/19,JP,,TOKYO,
20.47.12.0/24,JP,,TOKYO,
20.47.101.0/24,JP,,TOKYO,
20.48.0.0/17,JP,,TOKYO,
20.60.172.0/23,JP,,TOKYO,
20.60.248.0/23,JP,,TOKYO,
20.63.128.0/18,JP,,TOKYO,
20.78.0.0/17,JP,,TOKYO,
20.78.192.0/18,JP,,TOKYO,
20.89.0.0/17,JP,,TOKYO,
20.89.128.0/18,JP,,TOKYO,
20.135.102.0/23,JP,,TOKYO,
20.135.104.0/22,JP,,TOKYO,
20.150.85.0/24,JP,,TOKYO,
20.150.105.0/24,JP,,TOKYO,
20.157.38.0/24,JP,,TOKYO,
20.157.108.0/24,JP,,TOKYO,
20.157.144.0/24,JP,,TOKYO,
20.188.0.0/19,JP,,TOKYO,
20.190.141.128/25,JP,,TOKYO,
20.190.166.0/24,JP,,TOKYO,
20.191.160.0/19,JP,,TOKYO,
20.194.128.0/17,JP,,TOKYO,
23.98.57.64/26,JP,,TOKYO,
23.100.96.0/21,JP,,TOKYO,
23.102.64.0/19,JP,,TOKYO,
23.103.138.32/28,JP,,TOKYO,
23.103.139.160/27,JP,,TOKYO,
23.103.160.0/20,JP,,TOKYO,
40.66.64.128/29,JP,,TOKYO,
40.66.80.0/23,JP,,TOKYO,
40.79.184.0/21,JP,,TOKYO,
40.79.192.0/21,JP,,TOKYO,
40.79.206.96/27,JP,,TOKYO,
40.79.208.0/24,JP,,TOKYO,
40.81.192.0/19,JP,,TOKYO,
40.82.48.0/22,JP,,TOKYO,
40.87.200.0/22,JP,,TOKYO,
40.90.16.160/27,JP,,TOKYO,
40.90.128.80/28,JP,,TOKYO,
40.90.132.64/28,JP,,TOKYO,
40.90.142.0/27,JP,,TOKYO,
40.90.142.192/28,JP,,TOKYO,
40.90.148.224/27,JP,,TOKYO,
40.90.152.192/27,JP,,TOKYO,
40.90.158.0/26,JP,,TOKYO,
40.92.99.0/24,JP,,TOKYO,
40.92.101.0/24,JP,,TOKYO,
40.92.245.0/24,JP,,TOKYO,
40.94.224.0/25,JP,,TOKYO,
40.94.236.0/24,JP,,TOKYO,
40.94.247.0/24,JP,,TOKYO,
40.95.102.0/24,JP,,TOKYO,
40.95.104.0/24,JP,,TOKYO,
40.95.245.0/24,JP,,TOKYO,
40.96.54.192/26,JP,,TOKYO,
40.96.60.224/28,JP,,TOKYO,
40.99.2.32/27,JP,,TOKYO,
40.99.2.64/27,JP,,TOKYO,
40.99.2.128/25,JP,,TOKYO,
40.99.3.0/25,JP,,TOKYO,
40.99.6.144/28,JP,,TOKYO,
40.99.6.160/28,JP,,TOKYO,
40.99.6.192/26,JP,,TOKYO,
40.99.7.0/26,JP,,TOKYO,
40.100.52.0/26,JP,,TOKYO,
40.100.52.64/27,JP,,TOKYO,
40.100.52.96/29,JP,,TOKYO,
40.100.156.0/23,JP,,TOKYO,
40.101.144.0/21,JP,,TOKYO,
40.107.114.0/24,JP,,TOKYO,
40.107.140.0/24,JP,,TOKYO,
40.107.221.0/24,JP,,TOKYO,
40.107.254.0/24,JP,,TOKYO,
40.108.198.0/24,JP,,TOKYO,
40.108.239.0/24,JP,,TOKYO,
40.115.128.0/17,JP,,TOKYO,
40.126.13.128/25,JP,,TOKYO,
40.126.38.0/24,JP,,TOKYO,
52.98.32.32/29,JP,,TOKYO,
52.98.34.248/29,JP,,TOKYO,
52.98.37.96/27,JP,,TOKYO,
52.98.39.0/25,JP,,TOKYO,
52.98.40.112/28,JP,,TOKYO,
52.98.41.128/26,JP,,TOKYO,
52.98.41.192/27,JP,,TOKYO,
52.98.43.64/26,JP,,TOKYO,
52.98.44.0/24,JP,,TOKYO,
52.98.46.48/28,JP,,TOKYO,
52.98.46.64/27,JP,,TOKYO,
52.98.47.216/29,JP,,TOKYO,
52.98.47.224/27,JP,,TOKYO,
52.98.48.0/25,JP,,TOKYO,
52.98.48.192/27,JP,,TOKYO,
52.98.49.0/26,JP,,TOKYO,
52.98.53.32/27,JP,,TOKYO,
52.98.53.128/25,JP,,TOKYO,
52.98.56.32/27,JP,,TOKYO,
52.98.56.64/26,JP,,TOKYO,
52.98.57.184/29,JP,,TOKYO,
52.98.58.0/28,JP,,TOKYO,
52.98.58.64/28,JP,,TOKYO,
52.98.58.104/29,JP,,TOKYO,
52.98.58.112/28,JP,,TOKYO,
52.98.58.128/25,JP,,TOKYO,
52.98.59.0/28,JP,,TOKYO,
52.98.59.80/28,JP,,TOKYO,
52.98.59.128/26,JP,,TOKYO,
52.98.60.80/28,JP,,TOKYO,
52.98.60.96/29,JP,,TOKYO,
52.98.60.120/29,JP,,TOKYO,
52.98.60.128/26,JP,,TOKYO,
52.98.63.64/27,JP,,TOKYO,
52.98.63.112/28,JP,,TOKYO,
52.98.63.232/29,JP,,TOKYO,
52.98.64.0/26,JP,,TOKYO,
52.98.66.128/25,JP,,TOKYO,
52.98.68.0/24,JP,,TOKYO,
52.98.69.128/25,JP,,TOKYO,
52.98.72.176/28,JP,,TOKYO,
52.98.73.0/27,JP,,TOKYO,
52.98.74.0/24,JP,,TOKYO,
52.98.75.0/25,JP,,TOKYO,
52.98.77.128/25,JP,,TOKYO,
52.98.79.0/24,JP,,TOKYO,
52.98.82.0/26,JP,,TOKYO,
52.98.82.128/25,JP,,TOKYO,
52.98.83.0/24,JP,,TOKYO,
52.98.89.0/25,JP,,TOKYO,
52.98.91.0/25,JP,,TOKYO,
52.98.92.0/24,JP,,TOKYO,
52.98.94.0/25,JP,,TOKYO,
52.98.103.0/28,JP,,TOKYO,
52.98.103.192/27,JP,,TOKYO,
52.98.105.128/25,JP,,TOKYO,
52.98.107.96/27,JP,,TOKYO,
52.98.108.0/26,JP,,TOKYO,
52.98.108.64/28,JP,,TOKYO,
52.98.109.64/26,JP,,TOKYO,
52.98.109.128/29,JP,,TOKYO,
52.98.109.144/28,JP,,TOKYO,
52.98.109.192/26,JP,,TOKYO,
52.98.111.160/27,JP,,TOKYO,
52.98.112.0/27,JP,,TOKYO,
52.98.113.32/27,JP,,TOKYO,
52.98.113.96/28,JP,,TOKYO,
52.98.113.128/25,JP,,TOKYO,
52.98.114.128/26,JP,,TOKYO,
52.98.114.192/27,JP,,TOKYO,
52.98.115.0/25,JP,,TOKYO,
52.98.117.48/28,JP,,TOKYO,
52.98.117.192/26,JP,,TOKYO,
52.98.118.0/26,JP,,TOKYO,
52.98.118.64/28,JP,,TOKYO,
52.98.119.0/25,JP,,TOKYO,
52.98.119.128/26,JP,,TOKYO,
52.98.119.224/27,JP,,TOKYO,
52.98.120.0/25,JP,,TOKYO,
52.98.121.0/25,JP,,TOKYO,
52.98.125.16/28,JP,,TOKYO,
52.98.126.64/27,JP,,TOKYO,
52.98.126.128/25,JP,,TOKYO,
52.100.189.0/24,JP,,TOKYO,
52.100.215.0/24,JP,,TOKYO,
52.100.217.0/24,JP,,TOKYO,
52.102.0.192/29,JP,,TOKYO,
52.102.3.184/29,JP,,TOKYO,
52.102.3.216/29,JP,,TOKYO,
52.102.3.232/29,JP,,TOKYO,
52.102.3.240/28,JP,,TOKYO,
52.102.4.0/26,JP,,TOKYO,
52.102.4.64/28,JP,,TOKYO,
52.102.4.176/28,JP,,TOKYO,
52.102.5.40/29,JP,,TOKYO,
52.102.5.48/28,JP,,TOKYO,
52.105.199.0/24,JP,,TOKYO,
52.105.211.0/24,JP,,TOKYO,
52.105.215.0/24,JP,,TOKYO,
52.105.221.0/24,JP,,TOKYO,
52.105.222.0/23,JP,,TOKYO,
52.105.226.0/23,JP,,TOKYO,
52.105.232.0/24,JP,,TOKYO,
52.105.243.0/24,JP,,TOKYO,
52.108.191.0/24,JP,,TOKYO,
52.108.228.0/23,JP,,TOKYO,
52.109.52.0/22,JP,,TOKYO,
52.111.232.0/24,JP,,TOKYO,
52.112.176.0/21,JP,,TOKYO,
52.112.184.0/22,JP,,TOKYO,
52.113.4.128/25,JP,,TOKYO,
52.113.66.64/26,JP,,TOKYO,
52.113.78.0/23,JP,,TOKYO,
52.113.102.0/24,JP,,TOKYO,
52.113.107.0/24,JP,,TOKYO,
52.113.133.0/24,JP,,TOKYO,
52.114.32.0/22,JP,,TOKYO,
52.115.38.0/24,JP,,TOKYO,
52.115.47.0/24,JP,,TOKYO,
52.121.120.0/23,JP,,TOKYO,
52.121.152.0/21,JP,,TOKYO,
52.121.160.0/22,JP,,TOKYO,
52.121.164.0/24,JP,,TOKYO,
52.123.254.0/25,JP,,TOKYO,
52.136.31.0/24,JP,,TOKYO,
52.140.192.0/18,JP,,TOKYO,
52.155.96.0/19,JP,,TOKYO,
52.156.32.0/19,JP,,TOKYO,
52.185.128.0/18,JP,,TOKYO,
52.232.155.0/24,JP,,TOKYO,
52.239.144.0/23,JP,,TOKYO,
52.243.32.0/19,JP,,TOKYO,
52.245.36.0/22,JP,,TOKYO,
52.246.160.0/19,JP,,TOKYO,
52.253.96.0/19,JP,,TOKYO,
52.253.161.0/24,JP,,TOKYO,
104.41.160.0/19,JP,,TOKYO,
104.44.88.224/27,JP,,TOKYO,
104.44.91.224/27,JP,,TOKYO,
104.44.94.112/28,JP,,TOKYO,
104.44.105.0/24,JP,,TOKYO,
104.44.210.128/28,JP,,TOKYO,
104.44.221.0/27,JP,,TOKYO,
104.44.221.64/27,JP,,TOKYO,
104.46.208.0/20,JP,,TOKYO,
104.47.23.128/26,JP,,TOKYO,
104.47.75.0/26,JP,,TOKYO,
104.47.93.0/24,JP,,TOKYO,
111.221.26.0/26,JP,,TOKYO,
111.221.26.64/27,JP,,TOKYO,
132.245.144.32/27,JP,,TOKYO,
132.245.144.80/28,JP,,TOKYO,
132.245.144.96/27,JP,,TOKYO,
132.245.144.128/27,JP,,TOKYO,
132.245.241.64/28,JP,,TOKYO,
132.245.241.80/29,JP,,TOKYO,
138.91.0.0/20,JP,,TOKYO,
147.243.2.160/27,JP,,TOKYO,
147.243.2.192/26,JP,,TOKYO,
147.243.3.0/26,JP,,TOKYO,
147.243.9.192/26,JP,,TOKYO,
147.243.10.0/27,JP,,TOKYO,
147.243.10.224/27,JP,,TOKYO,
147.243.11.0/27,JP,,TOKYO,
147.243.11.160/27,JP,,TOKYO,
147.243.14.128/25,JP,,TOKYO,
147.243.15.0/27,JP,,TOKYO,
147.243.139.0/26,JP,,TOKYO,
147.243.196.0/24,JP,,TOKYO,
157.56.210.104/29,JP,,TOKYO,
157.56.210.184/29,JP,,TOKYO,
157.56.210.240/29,JP,,TOKYO,
157.56.235.96/28,JP,,TOKYO,
191.237.240.0/23,JP,,TOKYO,
202.89.225.0/24,JP,,TOKYO,
202.89.226.0/23,JP,,TOKYO,
202.89.230.0/26,JP,,TOKYO,
202.89.230.64/27,JP,,TOKYO,
207.46.64.64/27,JP,,TOKYO,
207.46.64.104/29,JP,,TOKYO,
207.46.64.112/29,JP,,TOKYO,
207.46.64.128/27,JP,,TOKYO,
207.46.64.216/29,JP,,TOKYO,
207.46.75.224/27,JP,,TOKYO,
2603:1040:400::/40,JP,,TOKYO,
2603:1046:400::/40,JP,,TOKYO,
2603:1046:c00:20::/63,JP,,TOKYO,
2603:1046:c00:c005::/64,JP,,TOKYO,
2603:1046:c09::/48,JP,,TOKYO,
2603:1046:1402::/48,JP,,TOKYO,
2603:1046:1500:18::/62,JP,,TOKYO,
2603:1046:2000:140::/59,JP,,TOKYO,
2603:1047:0:9::/64,JP,,TOKYO,
2603:1047:0:40::/64,JP,,TOKYO,
2603:1047:0:89::/64,JP,,TOKYO,
2603:1047:0:c0::/64,JP,,TOKYO,
2603:1047:0:600::/57,JP,,TOKYO,
2603:1047:1:140::/59,JP,,TOKYO,
2603:1047:300::/40,JP,,TOKYO,
2603:1049:400::/40,JP,,TOKYO,
2a01:111:2030::/48,JP,,TOKYO,
2a01:111:2036::/48,JP,,TOKYO,
2a01:111:f400:3339::/64,JP,,TOKYO,
2a01:111:f400:333a::/63,JP,,TOKYO,
2a01:111:f400:333c::/62,JP,,TOKYO,
2a01:111:f400:3340::/61,JP,,TOKYO,
2a01:111:f400:3348::/62,JP,,TOKYO,
2a01:111:f400:334c::/64,JP,,TOKYO,
2a01:111:f400:60c0::/63,JP,,TOKYO,
2a01:111:f400:60c2::/64,JP,,TOKYO,
2a01:111:f400:7e9d::/64,JP,,TOKYO,
2a01:111:f400:7e9f::/64,JP,,TOKYO,
2a01:111:f400:bc00::/54,JP,,TOKYO,
2a01:111:f400:f567::/64,JP,,TOKYO,
2a01:111:f400:f568::/64,JP,,TOKYO,
2a01:111:f400:fe9d::/64,JP,,TOKYO,
2a01:111:f400:fecd::/64,JP,,TOKYO,
